Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1584.8,853.27,2286.73,µm,Spot,Position,1,137948,
1579.58,762.217,2294.54,µm,Spot,Position,1,137949,
1648.36,714.191,2296.05,µm,Spot,Position,1,137950,
1685.26,752.728,2301.86,µm,Spot,Position,1,137951,
1726.28,788.871,2319.44,µm,Spot,Position,1,137952,
1655.52,735.087,2326.99,µm,Spot,Position,1,137953,
1638.93,730.257,2341.49,µm,Spot,Position,1,137954,
1575.44,862.489,2351.07,µm,Spot,Position,1,137955,
1783.81,759.052,2272.34,µm,Spot,Position,1,137956,
1837.85,806.509,2274,µm,Spot,Position,1,137957,
1878,813.913,2278.49,µm,Spot,Position,1,137958,
1733.71,816.96,2275.53,µm,Spot,Position,1,137959,
1824.8,810.362,2280.51,µm,Spot,Position,1,137960,
1844.08,720.555,2290.13,µm,Spot,Position,1,137961,
1832.02,768.717,2295.11,µm,Spot,Position,1,137962,
1774.75,785.206,2293.15,µm,Spot,Position,1,137963,
1739.33,798.937,2295.75,µm,Spot,Position,1,137964,
1732.94,750.845,2314.79,µm,Spot,Position,1,137965,
1849.62,861.26,2315.68,µm,Spot,Position,1,137966,
1760.54,741.848,2320.76,µm,Spot,Position,1,137967,
1803.92,801.284,2318.32,µm,Spot,Position,1,137968,
1835.74,813.857,2320.62,µm,Spot,Position,1,137969,
1812.1,721.838,2327.36,µm,Spot,Position,1,137970,
1742.59,779.383,2324.78,µm,Spot,Position,1,137971,
1856.33,741.079,2330.84,µm,Spot,Position,1,137972,
1771.44,823.973,2333,µm,Spot,Position,1,137973,
1737.99,722.382,2342.2,µm,Spot,Position,1,137974,
1836.14,763.371,2343.66,µm,Spot,Position,1,137975,
1784.38,771.395,2341.59,µm,Spot,Position,1,137976,
1823.98,711.308,2347.92,µm,Spot,Position,1,137977,
1726.47,743.173,2344.98,µm,Spot,Position,1,137978,
1845.69,849.437,2348.26,µm,Spot,Position,1,137979,
1996.54,751.095,2276.06,µm,Spot,Position,1,137980,
1980,794.23,2275.7,µm,Spot,Position,1,137981,
1955.27,816.19,2277.39,µm,Spot,Position,1,137982,
1896.81,718.075,2281.36,µm,Spot,Position,1,137984,
1897.17,786.315,2281.83,µm,Spot,Position,1,137985,
1989.72,851.935,2288.16,µm,Spot,Position,1,137986,
1937.35,859.684,2286.89,µm,Spot,Position,1,137987,
1941.96,737.046,2291.42,µm,Spot,Position,1,137988,
1912.01,794.674,2290.73,µm,Spot,Position,1,137989,
1938.44,760.83,2301.22,µm,Spot,Position,1,137990,
1990.62,720.763,2310.76,µm,Spot,Position,1,137991,
2000.09,816.555,2308.67,µm,Spot,Position,1,137992,
1929.8,821.489,2309.91,µm,Spot,Position,1,137993,
1938.72,823.658,2314.76,µm,Spot,Position,1,137994,
1905.78,727.809,2325.85,µm,Spot,Position,1,137995,
1982.83,765.406,2332.34,µm,Spot,Position,1,137996,
1997.22,816.327,2331.58,µm,Spot,Position,1,137997,
1930.18,730.2,2338.11,µm,Spot,Position,1,137998,
1892.18,771.02,2336.53,µm,Spot,Position,1,137999,
1940.22,793.174,2342.73,µm,Spot,Position,1,138000,
1918.18,829.435,2346.84,µm,Spot,Position,1,138001,
1919.58,719.603,2353.47,µm,Spot,Position,1,138002,
1990.66,817.02,2351.5,µm,Spot,Position,1,138003,
1934.09,840.505,2350.1,µm,Spot,Position,1,138004,
2044.46,779.494,2284.5,µm,Spot,Position,1,138005,
2051.54,832.156,2292.15,µm,Spot,Position,1,138006,
2087.42,846.72,2332.45,µm,Spot,Position,1,138007,
2050.27,844.296,2349.26,µm,Spot,Position,1,138008,
-589.849,962.935,2282.14,µm,Spot,Position,1,138010,
467.102,901.878,2282.02,µm,Spot,Position,1,138012,
448.557,883.216,2321.83,µm,Spot,Position,1,138013,
599.599,917.078,2348.79,µm,Spot,Position,1,138014,
915.895,878.186,2282.92,µm,Spot,Position,1,138015,
935.18,873.425,2288.85,µm,Spot,Position,1,138016,
909.189,916.402,2292.3,µm,Spot,Position,1,138017,
897.505,949.511,2304.91,µm,Spot,Position,1,138018,
900.128,988.932,2304.65,µm,Spot,Position,1,138019,
914.382,874.475,2309.47,µm,Spot,Position,1,138020,
884.976,896.628,2307.38,µm,Spot,Position,1,138021,
920.894,944.796,2310.28,µm,Spot,Position,1,138022,
894.867,927.777,2320.46,µm,Spot,Position,1,138024,
882.139,1018.3,2320.74,µm,Spot,Position,1,138025,
881.615,999.977,2328.96,µm,Spot,Position,1,138026,
837.72,950.31,2334.86,µm,Spot,Position,1,138027,
888.578,889.104,2341.15,µm,Spot,Position,1,138028,
865.699,915.694,2348.32,µm,Spot,Position,1,138029,
913.722,979.394,2344.87,µm,Spot,Position,1,138030,
915.012,903.201,2352.11,µm,Spot,Position,1,138031,
1030.8,870.831,2272.67,µm,Spot,Position,1,138032,
1004.28,882.163,2269.09,µm,Spot,Position,1,138033,
947.514,893.25,2269.6,µm,Spot,Position,1,138034,
1067.6,995.064,2272.72,µm,Spot,Position,1,138035,
997.138,903.704,2276.1,µm,Spot,Position,1,138036,
1044.3,943.854,2277.79,µm,Spot,Position,1,138037,
976.065,879.746,2280.93,µm,Spot,Position,1,138038,
1000.5,946.555,2280.66,µm,Spot,Position,1,138039,
1077.06,949.761,2281.31,µm,Spot,Position,1,138040,
991.574,956.952,2280.71,µm,Spot,Position,1,138041,
1022.23,906.935,2285.49,µm,Spot,Position,1,138042,
1050.85,909.279,2285.06,µm,Spot,Position,1,138043,
962.498,911.69,2286.82,µm,Spot,Position,1,138044,
955.074,928.702,2288.62,µm,Spot,Position,1,138045,
953.467,951.777,2284.54,µm,Spot,Position,1,138046,
984.381,1011.5,2287.1,µm,Spot,Position,1,138047,
1041.5,886.102,2290.62,µm,Spot,Position,1,138048,
967.616,930.1,2294.09,µm,Spot,Position,1,138049,
1015.31,917.473,2298.49,µm,Spot,Position,1,138050,
1008.87,1008.87,2298.7,µm,Spot,Position,1,138051,
1022.96,1013.59,2298.49,µm,Spot,Position,1,138052,
1088.29,865.522,2306,µm,Spot,Position,1,138053,
973.256,879.934,2303.93,µm,Spot,Position,1,138054,
952.432,961.683,2303.71,µm,Spot,Position,1,138055,
959.454,1016.13,2304.38,µm,Spot,Position,1,138056,
1032.81,931.73,2307.97,µm,Spot,Position,1,138057,
1027.2,972.064,2307.59,µm,Spot,Position,1,138058,
1069.42,915.017,2315.01,µm,Spot,Position,1,138059,
948.217,985.655,2312.79,µm,Spot,Position,1,138060,
1073.81,967.35,2323.17,µm,Spot,Position,1,138061,
996.105,999.722,2324.89,µm,Spot,Position,1,138062,
1070.81,1011.31,2323.55,µm,Spot,Position,1,138063,
993.468,883.923,2329.11,µm,Spot,Position,1,138064,
993.617,961.839,2329.69,µm,Spot,Position,1,138065,
1091.57,961.935,2329.72,µm,Spot,Position,1,138066,
1044,1016.03,2332.18,µm,Spot,Position,1,138067,
1062.07,879.198,2336.24,µm,Spot,Position,1,138068,
947.805,893.103,2335.54,µm,Spot,Position,1,138069,
1014.35,925.817,2335.99,µm,Spot,Position,1,138070,
991.064,942.629,2334.65,µm,Spot,Position,1,138071,
1060.62,903.676,2340.81,µm,Spot,Position,1,138072,
1043.26,904.48,2341.85,µm,Spot,Position,1,138073,
1022.73,907.015,2341.62,µm,Spot,Position,1,138074,
999.86,913.989,2343.27,µm,Spot,Position,1,138075,
1005.44,929.287,2339.43,µm,Spot,Position,1,138076,
948.959,938.648,2341,µm,Spot,Position,1,138077,
1026.99,956.518,2341.97,µm,Spot,Position,1,138078,
976.054,977.773,2340.22,µm,Spot,Position,1,138079,
984.989,911.609,2345.04,µm,Spot,Position,1,138080,
1083.35,920.257,2346.46,µm,Spot,Position,1,138081,
1037.63,876.148,2354.79,µm,Spot,Position,1,138082,
1045.74,882.197,2352.39,µm,Spot,Position,1,138083,
967.605,885.825,2351.71,µm,Spot,Position,1,138084,
960.219,911.878,2351.93,µm,Spot,Position,1,138085,
1087.61,960.149,2354.36,µm,Spot,Position,1,138086,
1002.04,988.597,2350.87,µm,Spot,Position,1,138087,
989.644,1009.9,2352.25,µm,Spot,Position,1,138088,
1102.16,978.124,2270.88,µm,Spot,Position,1,138089,
1105.37,929.288,2277.45,µm,Spot,Position,1,138090,
1129.86,966.284,2287.7,µm,Spot,Position,1,138091,
1143.16,893.28,2294.59,µm,Spot,Position,1,138092,
1141.43,910.914,2305.83,µm,Spot,Position,1,138093,
1159.3,984.764,2305.62,µm,Spot,Position,1,138094,
1169.96,994.909,2307.11,µm,Spot,Position,1,138095,
1109.73,889.081,2313.1,µm,Spot,Position,1,138096,
1113.73,942.105,2315.87,µm,Spot,Position,1,138097,
1352.32,894.256,2269.33,µm,Spot,Position,1,138098,
1409.32,930.081,2271.35,µm,Spot,Position,1,138099,
1292.66,881.286,2273.98,µm,Spot,Position,1,138100,
1292.98,891.003,2277.5,µm,Spot,Position,1,138101,
1359.67,958.341,2275.85,µm,Spot,Position,1,138102,
1393.44,872.281,2285.75,µm,Spot,Position,1,138103,
1320.2,912.564,2286.72,µm,Spot,Position,1,138104,
1372.81,969.263,2287.39,µm,Spot,Position,1,138105,
1407.58,896.914,2304.48,µm,Spot,Position,1,138106,
1362.39,875.267,2308.59,µm,Spot,Position,1,138107,
1351.26,926.944,2315.75,µm,Spot,Position,1,138108,
1293.76,931.263,2315.63,µm,Spot,Position,1,138109,
1406.91,874.398,2320.7,µm,Spot,Position,1,138110,
1383,938.627,2326.56,µm,Spot,Position,1,138111,
1333.09,874.829,2341.89,µm,Spot,Position,1,138112,
1317.68,885.064,2348.32,µm,Spot,Position,1,138113,
1353.43,980.506,2349.01,µm,Spot,Position,1,138114,
1457.33,957.723,2270.72,µm,Spot,Position,1,138115,
1437.13,890.159,2275.16,µm,Spot,Position,1,138116,
1558.29,957.974,2274.98,µm,Spot,Position,1,138117,
1416.35,970.894,2276.95,µm,Spot,Position,1,138118,
1512.84,876.35,2282.54,µm,Spot,Position,1,138119,
1518.15,941.856,2280.15,µm,Spot,Position,1,138120,
1554.22,909.394,2290.67,µm,Spot,Position,1,138121,
1449.6,927,2292.18,µm,Spot,Position,1,138122,
1539.46,928.145,2293.78,µm,Spot,Position,1,138123,
1483.86,904.634,2303.23,µm,Spot,Position,1,138124,
1425.59,954.967,2303.5,µm,Spot,Position,1,138125,
1488.06,972.308,2302.32,µm,Spot,Position,1,138126,
1427.14,988.524,2313.65,µm,Spot,Position,1,138127,
1536.35,873.734,2319.47,µm,Spot,Position,1,138128,
1487.46,886.307,2332.19,µm,Spot,Position,1,138129,
1418.05,915.032,2328.26,µm,Spot,Position,1,138130,
1448.62,927.187,2336.35,µm,Spot,Position,1,138131,
1533.73,927.312,2335.3,µm,Spot,Position,1,138132,
1568.88,928.142,2337.63,µm,Spot,Position,1,138133,
1482.24,993.924,2338.33,µm,Spot,Position,1,138134,
1525.97,881.564,2341.32,µm,Spot,Position,1,138135,
1513.47,963.919,2348.94,µm,Spot,Position,1,138136,
1496.34,878.931,2355.32,µm,Spot,Position,1,138137,
1433.29,901.283,2352.13,µm,Spot,Position,1,138138,
1481.24,938.827,2351.69,µm,Spot,Position,1,138139,
1432.46,972.954,2353.74,µm,Spot,Position,1,138140,
1433.8,982.273,2354.37,µm,Spot,Position,1,138141,
1583.24,913.607,2271.95,µm,Spot,Position,1,138142,
1642.41,880.271,2304.28,µm,Spot,Position,1,138143,
1601.78,931.668,2311.44,µm,Spot,Position,1,138144,
1607.04,987.755,2315.7,µm,Spot,Position,1,138145,
1606.74,896.342,2333.37,µm,Spot,Position,1,138146,
1818.68,884.387,2274.81,µm,Spot,Position,1,138147,
1768.35,871.877,2299.08,µm,Spot,Position,1,138148,
1801.61,869.606,2306.46,µm,Spot,Position,1,138149,
1809.91,915.981,2321.39,µm,Spot,Position,1,138150,
1844.78,919.293,2319.01,µm,Spot,Position,1,138151,
1790.43,882.186,2330.6,µm,Spot,Position,1,138152,
1852.29,916.38,2355.12,µm,Spot,Position,1,138153,
1964.68,902.625,2270.96,µm,Spot,Position,1,138154,
1919.73,890.312,2307.13,µm,Spot,Position,1,138155,
1970.62,883.024,2312.48,µm,Spot,Position,1,138156,
1902.53,868.215,2319.07,µm,Spot,Position,1,138157,
1975.9,869.519,2334.09,µm,Spot,Position,1,138158,
1897.2,877.128,2335.73,µm,Spot,Position,1,138159,
2060.59,996.281,2310.89,µm,Spot,Position,1,138160,
2096.37,996.508,2323.35,µm,Spot,Position,1,138161,
917.325,1029.62,2271.65,µm,Spot,Position,1,138164,
936.833,1025.84,2301.83,µm,Spot,Position,1,138165,
923.832,1040.37,2320.19,µm,Spot,Position,1,138166,
903.396,1027.35,2326.67,µm,Spot,Position,1,138167,
918.869,1134.53,2324.67,µm,Spot,Position,1,138168,
932.575,1134.6,2324.37,µm,Spot,Position,1,138169,
913.541,1084.68,2330.94,µm,Spot,Position,1,138170,
901.597,1085.05,2333.91,µm,Spot,Position,1,138171,
930.388,1092.81,2336.63,µm,Spot,Position,1,138172,
940.921,1029.69,2340.92,µm,Spot,Position,1,138173,
1053.85,1027.29,2270.01,µm,Spot,Position,1,138174,
974.429,1064.35,2272.39,µm,Spot,Position,1,138175,
1022.21,1070.89,2271.26,µm,Spot,Position,1,138176,
973.575,1104.05,2272.41,µm,Spot,Position,1,138177,
1004.55,1042.49,2284.89,µm,Spot,Position,1,138178,
991.51,1084.57,2294.61,µm,Spot,Position,1,138179,
1055.6,1026.94,2304.57,µm,Spot,Position,1,138180,
977.529,1054.72,2304.73,µm,Spot,Position,1,138181,
1067.18,1173.67,2300.99,µm,Spot,Position,1,138182,
1020.59,1040.61,2307.69,µm,Spot,Position,1,138183,
994.895,1099.14,2316.07,µm,Spot,Position,1,138184,
949.093,1108.89,2315.29,µm,Spot,Position,1,138185,
1009.52,1074.79,2322.18,µm,Spot,Position,1,138186,
955.862,1059.81,2323.98,µm,Spot,Position,1,138187,
1048.85,1080.07,2327.74,µm,Spot,Position,1,138188,
966.518,1080.88,2327.37,µm,Spot,Position,1,138189,
1000.62,1031.12,2337.72,µm,Spot,Position,1,138190,
971.746,1026.12,2340.87,µm,Spot,Position,1,138191,
997.808,1103.78,2341.09,µm,Spot,Position,1,138192,
1027.4,1093.15,2347.19,µm,Spot,Position,1,138193,
1037.78,1127.18,2347.05,µm,Spot,Position,1,138194,
1013.43,1026.11,2350.49,µm,Spot,Position,1,138195,
1094.74,1025.87,2353.67,µm,Spot,Position,1,138196,
971.66,1044.88,2351.72,µm,Spot,Position,1,138197,
1053.61,1061.02,2351.02,µm,Spot,Position,1,138198,
1074.08,1101.64,2353.83,µm,Spot,Position,1,138199,
944.274,1133.85,2349.97,µm,Spot,Position,1,138200,
1509.99,1023.76,2331.27,µm,Spot,Position,1,138201,
1529.21,1034.96,2334.98,µm,Spot,Position,1,138202,
864.697,1333.39,2282.99,µm,Spot,Position,1,138209,
907.173,1310.91,2310.05,µm,Spot,Position,1,138210,
1543.35,1319.5,2342.52,µm,Spot,Position,1,138211,
1535.15,1317.5,2353.6,µm,Spot,Position,1,138212,
-575.203,1372.65,2291.19,µm,Spot,Position,1,138214,
-598.006,1394.71,2295.37,µm,Spot,Position,1,138216,
-596.293,1429.34,2297.94,µm,Spot,Position,1,138217,
-322.332,1435.52,2276.24,µm,Spot,Position,1,138218,
-359.869,1385.12,2284.01,µm,Spot,Position,1,138219,
-392.191,1438.98,2296.58,µm,Spot,Position,1,138220,
-359.804,1479.84,2307.43,µm,Spot,Position,1,138221,
-447.144,1490.28,2310.98,µm,Spot,Position,1,138222,
-370.545,1377.97,2314.36,µm,Spot,Position,1,138223,
-326.141,1438.53,2313.31,µm,Spot,Position,1,138224,
-356.154,1459.52,2314.35,µm,Spot,Position,1,138225,
-361.405,1436.13,2325.76,µm,Spot,Position,1,138227,
-330.056,1456.01,2336.98,µm,Spot,Position,1,138228,
-444.01,1463.52,2335.69,µm,Spot,Position,1,138229,
-408.287,1449.1,2340.99,µm,Spot,Position,1,138230,
-314.504,1461.88,2340.29,µm,Spot,Position,1,138231,
-394.949,1405.96,2354.25,µm,Spot,Position,1,138232,
-363.664,1436.11,2353.08,µm,Spot,Position,1,138233,
-274.471,1471.24,2282.85,µm,Spot,Position,1,138234,
-296.421,1380.03,2289.92,µm,Spot,Position,1,138235,
-284.688,1444,2291.95,µm,Spot,Position,1,138236,
-235.411,1462.19,2292.19,µm,Spot,Position,1,138237,
-177.644,1348.77,2299.33,µm,Spot,Position,1,138238,
-204.076,1465.86,2315.38,µm,Spot,Position,1,138239,
-277.685,1373.15,2327.32,µm,Spot,Position,1,138240,
-280.315,1477.16,2329.1,µm,Spot,Position,1,138242,
-252.564,1367.12,2354.29,µm,Spot,Position,1,138243,
493.374,1459.59,2305.37,µm,Spot,Position,1,138244,
1536.73,1427.59,2275.73,µm,Spot,Position,1,138245,
1531.41,1438.14,2287.63,µm,Spot,Position,1,138246,
1562.21,1463.01,2336.54,µm,Spot,Position,1,138247,
1500.3,1447.43,2343.45,µm,Spot,Position,1,138248,
1716.35,1444.51,2276.01,µm,Spot,Position,1,138249,
1613.94,1413.37,2287.85,µm,Spot,Position,1,138250,
1700.46,1490.01,2293.19,µm,Spot,Position,1,138251,
1578.01,1439.84,2304.98,µm,Spot,Position,1,138252,
1616.48,1456.36,2305.56,µm,Spot,Position,1,138253,
1661.03,1399.41,2307.8,µm,Spot,Position,1,138254,
1612.98,1398.57,2322.55,µm,Spot,Position,1,138255,
1635.61,1436.72,2321,µm,Spot,Position,1,138256,
1702.87,1439.13,2325.61,µm,Spot,Position,1,138257,
1667.18,1489.09,2325.39,µm,Spot,Position,1,138258,
1625.03,1486.8,2331.42,µm,Spot,Position,1,138259,
1591.25,1367.99,2337.23,µm,Spot,Position,1,138260,
1690.23,1392.5,2342.39,µm,Spot,Position,1,138261,
1579.52,1430.17,2343.58,µm,Spot,Position,1,138262,
1572.67,1479.32,2340.82,µm,Spot,Position,1,138263,
1762.38,1432.2,2276.51,µm,Spot,Position,1,138264,
1771.83,1385.01,2290.79,µm,Spot,Position,1,138265,
1739.84,1456.66,2293.66,µm,Spot,Position,1,138266,
1785.57,1468.23,2291.3,µm,Spot,Position,1,138267,
1750.93,1380.77,2319.56,µm,Spot,Position,1,138268,
1782.22,1460.21,2321.46,µm,Spot,Position,1,138269,
1735.72,1458.39,2323.28,µm,Spot,Position,1,138270,
1727.17,1409.65,2330.09,µm,Spot,Position,1,138271,
2050.2,1443.38,2277.59,µm,Spot,Position,1,138272,
-444.874,1585.65,2288.73,µm,Spot,Position,1,138275,
-415.819,1519.53,2298.27,µm,Spot,Position,1,138276,
-352.756,1577.18,2299.43,µm,Spot,Position,1,138277,
-400.185,1593.19,2305.05,µm,Spot,Position,1,138278,
-352.519,1504.56,2310.04,µm,Spot,Position,1,138279,
-399.961,1575.62,2310.84,µm,Spot,Position,1,138280,
-435.712,1646.63,2307.08,µm,Spot,Position,1,138281,
-454.364,1587.71,2313.95,µm,Spot,Position,1,138282,
-400.941,1495.71,2331.85,µm,Spot,Position,1,138284,
-399.158,1588.05,2344.49,µm,Spot,Position,1,138285,
-368.43,1607.35,2346.83,µm,Spot,Position,1,138286,
-394.921,1638.21,2347.03,µm,Spot,Position,1,138287,
-250.179,1523.87,2285.38,µm,Spot,Position,1,138290,
-297.698,1564.34,2296.09,µm,Spot,Position,1,138291,
-291.138,1514.44,2305.41,µm,Spot,Position,1,138292,
-218.081,1605.56,2301.73,µm,Spot,Position,1,138293,
-189.138,1625.63,2305.84,µm,Spot,Position,1,138294,
-197.225,1569.26,2311.05,µm,Spot,Position,1,138295,
-302.654,1566.46,2313.22,µm,Spot,Position,1,138296,
-245.592,1630.26,2313.81,µm,Spot,Position,1,138297,
-162.865,1564.46,2321.55,µm,Spot,Position,1,138298,
-207.723,1610.86,2348.56,µm,Spot,Position,1,138299,
-215.044,1504.98,2354.28,µm,Spot,Position,1,138300,
-158.634,1616.11,2353.84,µm,Spot,Position,1,138301,
-134.005,1636.51,2340.19,µm,Spot,Position,1,138302,
304.766,1638.93,2330.44,µm,Spot,Position,1,138303,
282.013,1631.46,2336.59,µm,Spot,Position,1,138304,
307.627,1611.67,2345.33,µm,Spot,Position,1,138305,
257.136,1626.84,2351.39,µm,Spot,Position,1,138306,
373.337,1640.33,2268.78,µm,Spot,Position,1,138307,
349.797,1599.6,2288.37,µm,Spot,Position,1,138308,
346.04,1649.06,2312.17,µm,Spot,Position,1,138309,
374.823,1568.24,2319.73,µm,Spot,Position,1,138310,
338.8,1575,2319.02,µm,Spot,Position,1,138311,
384.122,1546.04,2336.71,µm,Spot,Position,1,138312,
368.685,1544.72,2340.52,µm,Spot,Position,1,138313,
441.96,1553.44,2344.66,µm,Spot,Position,1,138314,
324.529,1571.81,2347.51,µm,Spot,Position,1,138315,
324.804,1632.73,2346.04,µm,Spot,Position,1,138316,
522.746,1640.08,2342.31,µm,Spot,Position,1,138317,
538.878,1644.02,2343.68,µm,Spot,Position,1,138318,
797.399,1550.77,2311.61,µm,Spot,Position,1,138319,
1396.34,1531,2293.41,µm,Spot,Position,1,138320,
1562.72,1614.61,2282.19,µm,Spot,Position,1,138321,
1568.41,1505.85,2294.17,µm,Spot,Position,1,138322,
1555.84,1551.03,2295.57,µm,Spot,Position,1,138323,
1509.86,1609.76,2297.69,µm,Spot,Position,1,138324,
1485.52,1593.3,2311.22,µm,Spot,Position,1,138325,
1495.81,1541.16,2314,µm,Spot,Position,1,138326,
1525.05,1554.19,2315.98,µm,Spot,Position,1,138327,
1474.83,1569.13,2316.04,µm,Spot,Position,1,138328,
1559.93,1606.2,2319.84,µm,Spot,Position,1,138329,
1530.01,1531.45,2342.68,µm,Spot,Position,1,138330,
1483.09,1619.71,2339.16,µm,Spot,Position,1,138331,
1547.71,1554.28,2350.73,µm,Spot,Position,1,138332,
1485.41,1629.15,2352.46,µm,Spot,Position,1,138333,
1619.9,1496.55,2271.02,µm,Spot,Position,1,138334,
1643.32,1530.74,2273.63,µm,Spot,Position,1,138335,
1591.08,1544.02,2275.4,µm,Spot,Position,1,138336,
1593.99,1603.95,2274.48,µm,Spot,Position,1,138337,
1718.61,1523.75,2284.15,µm,Spot,Position,1,138338,
1703.51,1596.45,2282.2,µm,Spot,Position,1,138339,
1679.7,1544.18,2285.28,µm,Spot,Position,1,138340,
1627.4,1556.49,2285.46,µm,Spot,Position,1,138341,
1601.91,1645.91,2293.79,µm,Spot,Position,1,138342,
1659.58,1630.09,2309.58,µm,Spot,Position,1,138343,
1608.16,1526.71,2315.35,µm,Spot,Position,1,138344,
1673.06,1577.93,2313.06,µm,Spot,Position,1,138345,
1706.08,1586.75,2316.91,µm,Spot,Position,1,138346,
1591.91,1598.57,2314.1,µm,Spot,Position,1,138347,
1644.03,1501.06,2318.33,µm,Spot,Position,1,138348,
1585.16,1545.55,2320.9,µm,Spot,Position,1,138349,
1640.49,1579.3,2319.89,µm,Spot,Position,1,138350,
1713.79,1626.67,2321.73,µm,Spot,Position,1,138351,
1721.44,1516.51,2330.65,µm,Spot,Position,1,138352,
1699.75,1623.84,2329.49,µm,Spot,Position,1,138353,
1669.9,1544.99,2344.03,µm,Spot,Position,1,138354,
1640.59,1574.72,2340.55,µm,Spot,Position,1,138355,
1687.11,1509.45,2346.54,µm,Spot,Position,1,138356,
1610.52,1548.55,2348.58,µm,Spot,Position,1,138357,
1588.6,1613.38,2347.23,µm,Spot,Position,1,138358,
1583.01,1526.74,2351.79,µm,Spot,Position,1,138359,
1718.34,1563.14,2350.79,µm,Spot,Position,1,138360,
1642.82,1626.49,2351.25,µm,Spot,Position,1,138361,
1744.13,1566.65,2279.65,µm,Spot,Position,1,138362,
1797.83,1575.01,2287.6,µm,Spot,Position,1,138363,
1751.86,1604.97,2293.93,µm,Spot,Position,1,138364,
1807.98,1612.39,2298.94,µm,Spot,Position,1,138365,
1782.84,1618.14,2302.11,µm,Spot,Position,1,138366,
1743.37,1549,2314.6,µm,Spot,Position,1,138367,
1803.9,1509.26,2321.35,µm,Spot,Position,1,138368,
1831.2,1544.72,2318.63,µm,Spot,Position,1,138369,
1775.26,1601.37,2332.04,µm,Spot,Position,1,138370,
1782.65,1554.63,2338.89,µm,Spot,Position,1,138371,
1747.64,1638.8,2335.97,µm,Spot,Position,1,138372,
1850.32,1582.82,2343.31,µm,Spot,Position,1,138373,
1749.13,1600.38,2341.46,µm,Spot,Position,1,138374,
2031.23,1545.34,2319.5,µm,Spot,Position,1,138375,
2303.16,1494.83,2324.43,µm,Spot,Position,1,138376,
2339.49,1505.93,2324.62,µm,Spot,Position,1,138377,
-460.231,1676.53,2335.45,µm,Spot,Position,1,138384,
-189.33,1754.35,2275.14,µm,Spot,Position,1,138385,
-163.145,1742.36,2301.07,µm,Spot,Position,1,138386,
-299.654,1707.37,2318.63,µm,Spot,Position,1,138387,
-260.1,1710.28,2336.48,µm,Spot,Position,1,138388,
94.4771,1657.7,2275.79,µm,Spot,Position,1,138389,
305.174,1668.18,2278.86,µm,Spot,Position,1,138390,
293.491,1716.49,2275.53,µm,Spot,Position,1,138391,
275.811,1683.89,2282.25,µm,Spot,Position,1,138392,
301.583,1656.28,2299.64,µm,Spot,Position,1,138393,
265.278,1654.34,2324.13,µm,Spot,Position,1,138394,
291.446,1676.72,2322.94,µm,Spot,Position,1,138395,
226.62,1686.97,2324.68,µm,Spot,Position,1,138396,
265.251,1761.76,2325.33,µm,Spot,Position,1,138398,
219.71,1670.15,2349.3,µm,Spot,Position,1,138399,
430.562,1749.52,2272.25,µm,Spot,Position,1,138400,
335.739,1651.52,2276.28,µm,Spot,Position,1,138401,
350.335,1677.9,2278.92,µm,Spot,Position,1,138402,
330.91,1679.11,2277.36,µm,Spot,Position,1,138403,
373.617,1687.81,2273.73,µm,Spot,Position,1,138404,
375.016,1734.82,2279.5,µm,Spot,Position,1,138405,
346.015,1710.17,2297.85,µm,Spot,Position,1,138407,
417.155,1783.07,2304.39,µm,Spot,Position,1,138408,
334.088,1681.19,2308.58,µm,Spot,Position,1,138409,
428.71,1774.5,2309.7,µm,Spot,Position,1,138410,
380.03,1687.58,2319.94,µm,Spot,Position,1,138411,
399.174,1782.46,2324.83,µm,Spot,Position,1,138412,
358.72,1681.9,2331.87,µm,Spot,Position,1,138413,
470.355,1731.6,2330.55,µm,Spot,Position,1,138414,
350.2,1737.77,2330.92,µm,Spot,Position,1,138415,
367.828,1716.22,2338.55,µm,Spot,Position,1,138416,
319.982,1720.53,2337.39,µm,Spot,Position,1,138417,
343.033,1751.38,2344.05,µm,Spot,Position,1,138418,
323.366,1656.84,2348.6,µm,Spot,Position,1,138419,
382.411,1661.05,2354.23,µm,Spot,Position,1,138420,
359.988,1681.49,2351.96,µm,Spot,Position,1,138421,
315.419,1752.72,2350.7,µm,Spot,Position,1,138422,
516.637,1797.63,2272.2,µm,Spot,Position,1,138423,
517.564,1719.6,2287.03,µm,Spot,Position,1,138424,
517.096,1764.89,2345.2,µm,Spot,Position,1,138425,
676.873,1724.06,2347.07,µm,Spot,Position,1,138426,
645.149,1729.44,2350.95,µm,Spot,Position,1,138427,
831.329,1661.4,2327.25,µm,Spot,Position,1,138428,
842.98,1672.23,2324.01,µm,Spot,Position,1,138429,
900.932,1785.35,2323.51,µm,Spot,Position,1,138430,
898.868,1754.73,2332.48,µm,Spot,Position,1,138431,
1075.63,1797.73,2353.32,µm,Spot,Position,1,138432,
1179.54,1744.94,2332.92,µm,Spot,Position,1,138433,
1669.9,1665.85,2293.63,µm,Spot,Position,1,138434,
1599.61,1677.58,2292.55,µm,Spot,Position,1,138435,
1695.73,1727.11,2292.18,µm,Spot,Position,1,138436,
1650.34,1676.3,2315.43,µm,Spot,Position,1,138437,
1619.35,1655.81,2345.98,µm,Spot,Position,1,138438,
